# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2427,0.317579,1.66628,1,1,0,29.6038,-0.048583
-29.3636,0.967716,1.03949,1,3,0,29.3645,0.0438571
-29.2395,1,1.22981,1,1,0,29.3007,-0.0613998
-29.2395,0.0859615,1.5012,1,1,0,30.3175,-0.0613998
-29.7272,0.913976,0.747642,2,3,0,30.0031,-0.288609
-29.7813,0.987266,0.839003,1,1,0,29.8836,-0.300521
-29.2708,0.807558,1.0112,2,3,0,30.7197,-0.124008
-29.25,1,1.02208,2,3,0,29.267,-0.0346338
-29.2394,0.999937,1.2464,2,3,0,29.2447,-0.0618483
-29.2394,0.280712,1.51913,1,1,0,29.7741,-0.0618483
-29.247,0.997664,0.918999,2,3,0,29.2535,-0.0396117
-29.4421,0.921244,1.11749,1,1,0,29.4422,0.074727
-29.7147,0.864196,1.26109,1,1,0,29.8311,0.150309
-30.7014,0.68027,1.34615,1,3,0,30.7749,-0.450031
-29.3214,1,1.20224,1,1,0,30.0632,-0.15844
-29.3214,0.0020495,1.46339,1,1,0,32.0734,-0.15844
-29.3202,1,0.678673,2,3,0,29.3334,-0.157748
-29.2514,0.995961,0.826261,2,3,0,29.3534,-0.1028
-30.7301,0.672401,1.00157,1,3,0,30.9206,0.318331
-30.4551,1,0.888621,2,3,0,30.9221,0.280906
-29.6502,1,1.08078,2,3,0,30.2433,0.135008
-30.1445,0.866832,1.31388,2,3,0,30.1647,0.233111
-29.2418,1,1.40499,1,1,0,29.5948,-0.0512217
-29.2418,0.1149,1.70673,1,1,0,29.7675,-0.0512217
-29.2722,0.993469,0.887932,1,3,0,29.2733,-0.0101498
-29.2759,0.998593,1.07199,1,1,0,29.2883,-0.0070736
-29.304,0.983923,1.29998,2,3,0,29.3203,-0.148262
-29.304,0.401438,1.55387,1,1,0,29.7839,-0.148262
-29.304,0.80173,1.06557,1,1,0,29.6639,-0.148262
-29.2414,0.926265,1.07063,2,3,0,29.517,-0.0828543
-29.2406,0.959912,1.21096,2,3,0,29.3057,-0.0554247
-29.9982,0.600592,1.41377,1,1,0,30.0238,-0.343173
-29.5684,1,1.17326,1,1,0,29.9394,-0.249153
-29.6483,0.947017,1.42236,1,1,0,29.8866,-0.269972
-29.6483,0.0256126,1.63925,1,1,0,30.3504,-0.269972
-29.6115,1,0.790141,1,1,0,29.7088,-0.260664
-29.2494,0.992916,0.957688,2,3,0,29.6504,-0.035529
-29.2531,0.998345,1.15253,1,1,0,29.2576,-0.0302177
-29.442,0.883813,1.39355,1,1,0,29.4422,-0.210148
-29.442,0.0942251,1.51209,1,1,0,30.8092,-0.210148
-31.3846,0.726464,0.780639,1,3,0,31.5926,-0.5308
-29.3046,1,0.730978,2,3,0,31.2397,-0.148649
-29.2658,1,0.884908,1,1,0,29.2961,-0.119414
-30.2187,0.752009,1.0708,2,3,0,30.4431,0.245196
-30.5586,0.886325,1.02681,1,1,0,30.8623,0.295452
-30.0322,0.784964,1.11652,2,3,0,31.841,0.213842
-29.7825,1,1.10418,1,1,0,30.133,0.165333
-29.2396,1,1.33468,1,1,0,29.4691,-0.0601663
-29.2396,0.154502,1.61263,1,1,0,29.8639,-0.0601663
-29.3776,0.976278,0.886249,2,3,0,29.4133,-0.185381
-31.0942,0.47903,1.04747,2,3,0,32.6976,0.362889
-30.2589,1,0.779642,1,1,0,30.9748,0.251557
-31.1774,0.760138,0.94177,1,1,0,31.3462,0.372432
-29.9919,1,0.910382,1,1,0,30.9036,0.206595
-30.0428,0.979511,1.09906,1,1,0,30.3443,0.215716
-30.0428,0.254981,1.3014,2,3,0,31.9258,0.215716
-29.2618,1,0.78851,2,3,0,29.8966,-0.115388
-31.261,0.602376,0.951493,1,3,0,31.3951,-0.517264
-29.2551,0.965484,0.795351,1,3,0,31.392,-0.107751
-29.4275,0.961173,0.929322,1,3,0,29.4301,-0.204967
-29.7454,0.931208,1.0812,2,3,0,29.9043,0.157236
-29.7776,0.983889,1.22332,1,1,0,30.0328,0.164287
-29.7776,0.189712,1.45236,1,1,0,31.1931,0.164287
-29.4932,1,0.831789,2,3,0,29.7248,0.091657
-29.3974,1,1.00225,2,3,0,29.5016,0.0580981
-30.0715,0.815464,1.20717,2,3,0,30.1454,0.220729
-29.3967,0.996336,1.2277,2,3,0,29.8121,0.0577978
-30.3626,0.493851,1.47287,1,1,0,30.631,0.267396
-29.2522,1,1.11662,1,3,0,29.8983,-0.0314872
-29.5817,0.818479,1.34372,1,1,0,29.5818,-0.252775
-29.7684,0.896308,1.37006,1,3,0,29.8296,0.162304
-29.4179,1,1.49937,1,3,0,29.5039,-0.201399
-29.305,1,1.80271,1,1,0,29.4261,-0.148911
-29.305,9.63608e-06,2.16658,1,1,0,30.0435,-0.148911
-30.3996,0.728935,1.05087,2,3,0,30.7079,0.27286
-29.2692,0.971639,0.988114,1,3,0,30.252,-0.122624
-29.336,0.873959,1.15752,2,3,0,29.5876,0.0307318
-29.3583,0.954591,1.24092,2,3,0,29.4542,-0.176875
-29.3583,0.045808,1.43065,1,1,0,30.8278,-0.176875
-29.3895,0.84409,0.72617,2,3,0,30.8656,-0.190322
-29.3262,1,0.758007,1,1,0,29.3815,-0.161037
-30.2577,0.875005,0.910429,2,3,0,30.3751,0.251361
-29.4118,1,0.976832,1,1,0,29.9883,0.0636971
-31.2866,0.561097,1.17251,2,3,0,31.5893,0.38467
-30.817,1,0.948672,1,1,0,31.5399,0.329419
-31.3028,0.936343,1.13832,2,3,0,31.9626,0.386451
-29.9421,1,1.28968,1,1,0,30.997,0.197361
-29.3333,1,1.54645,1,1,0,29.4649,-0.164763
-29.3333,0.0424791,1.85367,1,1,0,29.6859,-0.164763
-29.4508,0.988446,0.944224,2,3,0,29.4509,0.0777631
-29.4871,0.994924,1.12033,2,3,0,29.4883,-0.225178
-29.3584,1,1.33653,2,3,0,29.4118,-0.176936
-29.3584,0.0197224,1.60111,1,1,0,30.4147,-0.176936
-30.0002,0.920432,0.801474,2,7,0,30.0261,-0.343538
-29.5773,1,0.894696,1,1,0,29.9161,-0.251594
-29.3006,1,1.07165,1,1,0,29.4791,-0.146145
-29.3784,0.883039,1.28315,2,3,0,29.5077,0.0502911
-29.4857,0.945277,1.3846,1,3,0,29.506,-0.224738
-29.3778,1,1.57848,1,3,0,29.3956,0.0500556
-29.2483,1,1.88827,1,1,0,29.2601,-0.0980503
-29.2483,0.11689,2.25806,1,1,0,29.3633,-0.0980503
-29.2483,0.360259,1.23782,1,1,0,30.216,-0.0980503
-30.4499,0.827907,0.841991,2,3,0,30.7896,-0.415605
-29.9318,1,0.865438,2,3,0,30.4008,-0.330843
-29.3791,1,1.03498,2,3,0,29.7465,-0.186038
-29.6509,0.869291,1.2373,1,1,0,29.7262,-0.270603
-29.3505,1,1.31824,1,1,0,29.559,-0.173254
-29.3505,0.141651,1.57502,1,1,0,29.8895,-0.173254
-29.372,0.994323,0.886226,1,1,0,29.3968,-0.182999
-29.7386,0.871972,1.05364,1,1,0,29.7618,-0.291155
-29.7386,0.425659,1.12509,1,1,0,31.0199,-0.291155
-29.323,0.944795,0.813105,1,3,0,30.1682,0.0238733
-29.323,0.800527,0.925381,1,3,0,30.0353,0.0238733
-29.6359,0.913204,0.928339,1,1,0,29.6365,0.131443
-29.6359,0.594434,2.05487,1,1,0,30.2676,0.131443
-29.6359,0,14.1405,0,1,1,30.0244,0.131443
-29.6359,0.0248007,1.92064,1,1,0,30.4164,0.131443
-29.4066,0.999996,0.178638,5,31,0,29.6481,-0.197106
-29.5661,0.998489,0.224543,3,7,0,29.5941,-0.248525
-29.7363,0.994283,0.333415,1,3,0,29.8224,-0.290644
-29.7698,0.997654,0.54081,1,1,0,29.7919,-0.298047
-29.4869,1,0.941958,1,1,0,29.717,-0.225091
-29.4869,0.0078041,1.71427,1,1,0,31.6603,-0.225091
-29.4069,0.99982,0.138804,2,7,0,29.5539,-0.197225
-29.2405,0.999541,0.259306,3,15,0,29.4916,-0.0556502
-29.283,0.995114,0.489438,2,7,0,29.3777,-0.00146345
-29.2826,1,0.915028,1,1,0,29.2915,-0.00178704
-29.3231,0.986189,1.73673,1,3,0,29.3253,-0.159376
-29.3231,1.3565e-08,3.14596,1,1,0,30.8999,-0.159376
-29.3225,1,0.266933,1,1,0,29.3242,-0.159027
-30.1779,0.966154,0.509012,2,7,0,30.2471,-0.374052
-30.6083,0.925218,0.868961,1,1,0,30.6762,-0.43765
-30.1093,1,1.30155,1,1,0,30.718,-0.362645
-29.2606,1,2.42765,1,1,0,29.5158,-0.114076
-29.2606,7.74807e-05,4.48513,1,1,0,29.2617,-0.114076
-30.3114,0.944601,0.426783,2,7,0,31.5171,0.25966
-30.8273,0.96864,0.673792,2,5,0,31.0941,-0.466145
-29.2937,1,1.13248,1,3,0,30.4091,-0.141607
-29.2937,0.839422,2.06577,1,1,0,29.4203,-0.141607
-29.2753,0.688836,2.35787,1,3,0,29.2766,-0.0075245
-30.2705,0.481175,1.75296,1,1,0,30.2985,-0.388796
-30.4084,0.98252,0.731044,1,1,0,30.4953,-0.409593
-29.4055,1,1.2501,1,1,0,30.0457,-0.196706
-29.4055,5.85304e-11,2.22342,1,1,0,32.6628,-0.196706
-29.4428,0.999809,0.253266,3,7,0,29.4433,-0.21041
-30.9225,0.944987,0.451893,2,7,0,31.4905,0.342477
-29.7305,0.884692,0.689014,2,3,0,32.7544,0.153904
-29.3877,0.904364,0.888105,2,7,0,30.5612,-0.189616
-29.2431,0.986377,1.20102,2,3,0,29.4536,-0.0475609
-30.6607,0.255743,2.0053,1,1,0,30.9406,-0.444667
-30.8034,0.991713,0.493758,1,1,0,30.8362,-0.463133
-30.415,1,0.834865,1,1,0,30.8329,-0.410549
-31.1357,0.70281,1.43025,1,1,0,31.7044,-0.503112
-31.2815,0.955741,1.13925,1,1,0,31.8435,-0.519538
-31.2815,0.574894,1.72652,1,3,0,31.9485,-0.519538
-30.0636,1,0.99926,1,1,0,31.0179,-0.354788
-31.3844,0.61583,1.68199,2,3,0,31.4112,0.395341
-29.9839,0.819274,1.0859,1,3,0,32.9873,-0.340563
-29.4328,1,1.16282,2,3,0,29.8198,-0.206883
-30.0928,0.554401,1.933,1,1,0,30.4743,-0.359828
-30.0928,0.770149,1.08407,1,1,0,30.8631,-0.359828
-30.2658,0.957071,1.02972,1,1,0,30.4436,-0.388059
-31.0044,0.594291,1.52961,2,3,0,31.6081,0.35234
-29.6975,0.998965,0.955479,2,7,0,30.7521,-0.28177
# Adaptation terminated
# Step size = 1.1204
# Diagonal elements of inverse mass matrix:
# 0.0478183
-29.6897,1,1.1204,1,1,0,29.8289,-0.279954
-29.5721,0.794763,1.1204,2,3,0,31.0498,-0.250177
-29.6022,0.991003,1.1204,1,1,0,29.6965,-0.258242
-29.2915,1,1.1204,2,3,0,29.5518,0.00467529
-29.2486,0.888947,1.1204,2,3,0,29.9035,-0.0369181
-29.9249,0.830466,1.1204,1,3,0,30.0776,-0.329536
-29.2468,0.983105,1.1204,2,3,0,30.0171,-0.0399873
-29.5822,0.722683,1.1204,2,3,0,30.957,-0.252915
-29.5822,0.210515,1.1204,1,3,0,34.3721,-0.252915
-29.2637,0.984117,1.1204,1,3,0,29.6138,-0.0181076
-29.2909,0.991852,1.1204,1,1,0,29.2946,0.00428496
-29.7165,0.906587,1.1204,1,3,0,29.7185,0.150739
-29.5528,1,1.1204,1,1,0,29.7346,0.109358
-29.5528,0.698062,1.1204,1,1,0,30.3943,0.109358
-29.2412,0.99576,1.1204,1,3,0,29.5198,-0.0822992
-29.2421,0.999732,1.1204,1,1,0,29.2426,-0.0850885
-31.1587,0.609692,1.1204,1,3,0,31.3655,-0.505739
-30.1522,1,1.1204,1,1,0,30.9911,-0.369827
-30.1593,0.997876,1.1204,1,1,0,30.4321,-0.370996
-29.6782,1,1.1204,2,3,0,30.0799,-0.277228
-30.4269,0.798657,1.1204,1,1,0,30.47,-0.412287
-30.3206,1,1.1204,1,1,0,30.6994,-0.396502
-29.8317,1,1.1204,1,1,0,30.2784,-0.311091
-29.2635,0.979827,1.1204,1,3,0,29.8402,-0.0182902
-29.3897,0.981686,1.1204,2,3,0,29.4049,-0.190406
-29.2635,1,1.1204,1,1,0,29.3518,-0.117102
-30.1653,0.799927,1.1204,1,3,0,30.2086,-0.371976
-32.0854,0.563993,1.1204,2,3,0,34.6035,0.465658
-34.2726,0.518524,1.1204,1,1,0,34.7934,0.641576
-30.5571,1,1.1204,1,1,0,33.2097,0.295237
-29.4358,1,1.1204,2,3,0,30.3695,-0.207962
-29.5812,0.923755,1.1204,2,3,0,29.963,0.117199
-30.9263,0.667697,1.1204,1,1,0,30.93,0.342943
-29.7155,1,1.1204,2,3,0,30.5872,0.150502
-29.2394,0.998084,1.1204,1,3,0,29.644,-0.073166
-29.4087,0.955602,1.1204,1,3,0,29.4363,0.0625125
-29.8801,0.868018,1.1204,1,1,0,29.8872,0.185409
-29.7401,1,1.1204,1,1,0,29.9634,0.156057
-29.2901,0.972369,1.1204,1,3,0,29.8204,-0.139163
-29.2994,0.997224,1.1204,1,1,0,29.313,-0.145369
-29.2654,1,1.1204,2,3,0,29.2926,-0.118987
-29.2753,0.997016,1.1204,1,1,0,29.2815,-0.127912
-29.3568,0.975837,1.1204,1,1,0,29.3591,-0.176183
-29.5228,0.983789,1.1204,2,3,0,29.5233,0.100685
-29.2958,0.944083,1.1204,2,3,0,29.8988,-0.143045
-29.2924,0.783969,1.1204,2,3,0,30.6161,-0.140747
-29.4696,0.914365,1.1204,2,3,0,29.7829,0.0840758
-29.3205,1,1.1204,1,1,0,29.4321,0.022475
-30.7151,0.71585,1.1204,1,3,0,30.7484,0.316374
-30.2151,1,1.1204,1,1,0,30.7753,0.244614
-29.5035,0.91499,1.1204,1,3,0,30.6891,-0.230291
-29.3371,1,1.1204,1,1,0,29.4632,-0.166688
-29.2471,1,1.1204,1,3,0,29.3111,-0.0959977
-29.2396,1,1.1204,2,3,0,29.2468,-0.060717
-29.2431,0.999193,1.1204,1,3,0,29.2431,-0.047688
-29.3075,0.875298,1.1204,2,3,0,29.9195,0.0150009
-29.4145,0.968385,1.1204,1,1,0,29.4219,0.0647043
-29.3884,1,1.1204,2,3,0,29.4466,0.0544436
-29.2781,1,1.1204,1,1,0,29.3568,-0.00528363
-29.2428,0.928809,1.1204,2,3,0,29.6575,-0.0483262
-29.5351,0.922673,1.1204,1,3,0,29.5998,-0.239733
-29.6045,0.979371,1.1204,1,1,0,29.6808,-0.25884
-30.4373,0.778743,1.1204,1,1,0,30.4606,-0.41379
-29.3341,1,1.1204,1,3,0,30.1199,-0.1652
-29.5178,0.935135,1.1204,1,3,0,29.7423,0.0992072
-29.9109,0.888671,1.1204,1,1,0,29.9444,0.191416
-29.316,0.806961,1.1204,2,3,0,31.2966,-0.15539
-29.2403,0.943998,1.1204,2,3,0,29.6202,-0.0566863
-29.2391,0.998167,1.1204,2,3,0,29.2495,-0.0658286
-30.9758,0.634303,1.1204,1,3,0,31.2117,-0.484352
-29.4334,0.909703,1.1204,1,3,0,31.2914,0.071637
-29.3539,1,1.1204,1,1,0,29.4316,0.0394112
-29.2666,0.989428,1.1204,1,3,0,29.4032,-0.120144
-31.3424,0.649697,1.1204,2,3,0,32.2232,0.390791
-31.6398,0.914567,1.1204,1,1,0,32.2153,0.422135
-29.6465,1,1.1204,1,1,0,31.0416,0.134074
-30.5637,0.759242,1.1204,1,1,0,30.5903,0.29615
-30.5637,0.836081,1.1204,1,1,0,31.278,0.29615
-29.3067,0.951683,1.1204,1,3,0,30.6177,-0.14995
-29.5611,0.92647,1.1204,1,1,0,29.562,-0.247115
-29.3366,0.95786,1.1204,2,3,0,29.8099,0.0310363
-29.25,0.964834,1.1204,2,3,0,29.5404,-0.100789
-29.25,0.403899,1.1204,1,3,0,32.2627,-0.100789
-29.25,0.676706,1.1204,1,3,0,30.5508,-0.100789
-29.2411,1,1.1204,2,3,0,29.2474,-0.0820959
-29.3719,0.95731,1.1204,2,3,0,29.4845,-0.18296
-29.2516,1,1.1204,1,3,0,29.3367,-0.103059
-29.4853,0.913405,1.1204,2,3,0,29.749,-0.224591
-29.3448,1,1.1204,1,1,0,29.4565,-0.170499
-29.2452,1,1.1204,1,3,0,29.3171,-0.0925313
-29.3105,0.980613,1.1204,1,3,0,29.339,0.0167599
-29.2613,0.992295,1.1204,1,3,0,29.3502,-0.114873
-29.2541,0.91851,1.1204,2,3,0,29.7001,-0.106473
-29.4033,0.936038,1.1204,2,3,0,29.6105,-0.195847
-29.2768,1,1.1204,1,1,0,29.3662,-0.129156
-29.2395,0.95129,1.1204,2,3,0,29.5331,-0.0745881
-29.2911,0.943543,1.1204,2,3,0,29.5292,0.00440278
-31.5267,0.574659,1.1204,1,3,0,31.6444,0.410454
-29.2954,1,1.1204,1,3,0,30.9687,0.00732231
-29.2443,1,1.1204,1,3,0,29.2805,-0.0448106
-29.7707,0.866033,1.1204,1,3,0,29.8808,-0.298229
-29.7032,1,1.1204,1,1,0,29.8771,-0.283104
-29.6224,0.775574,1.1204,2,3,0,31.2092,-0.26347
-30.3406,0.806008,1.1204,1,1,0,30.3739,-0.399535
-29.5167,1,1.1204,2,3,0,30.1392,0.0988577
-29.5167,0.599725,1.1204,1,3,0,31.1066,0.0988577
-29.2703,1,1.1204,1,3,0,29.4436,-0.011836
-29.2399,0.979024,1.1204,2,3,0,29.3816,-0.0769259
-29.3165,0.884746,1.1204,2,3,0,29.8579,-0.15572
-29.4828,0.942045,1.1204,1,3,0,29.6711,0.0883698
-30.4044,0.758266,1.1204,1,1,0,30.4076,0.273561
-31.3702,0.748238,1.1204,1,1,0,31.5754,0.393813
-29.36,1,1.1204,1,3,0,30.8127,0.0422412
-29.2493,0.993785,1.1204,1,3,0,29.3747,-0.0996684
-29.2391,1,1.1204,1,3,0,29.2474,-0.0685616
-29.241,0.999526,1.1204,2,3,0,29.2419,-0.0539839
-29.2769,0.989617,1.1204,1,3,0,29.2892,-0.129252
-29.7552,0.694101,1.1204,2,3,0,31.2396,0.159406
-29.3027,1,1.1204,2,3,0,29.6925,-0.147495
-30.3778,0.736412,1.1204,1,3,0,30.7612,0.269656
-29.5163,1,1.1204,1,1,0,30.1275,0.0987543
-30.0223,0.859043,1.1204,1,1,0,30.0472,0.212078
-29.5687,1,1.1204,1,1,0,29.9266,0.113782
-29.4254,1,1.1204,1,1,0,29.5597,0.0687357
-30.7233,0.683477,1.1204,1,3,0,31.4252,-0.452874
-29.4851,1,1.1204,1,1,0,30.3515,-0.224534
-29.4851,0.784561,1.1204,1,1,0,30.0566,-0.224534
-29.2413,1,1.1204,1,3,0,29.4308,-0.0826612
-30.2322,0.767449,1.1204,1,3,0,30.3973,0.24734
-29.6647,1,1.1204,1,1,0,30.1156,0.138528
-29.2397,0.98136,1.1204,2,3,0,29.7666,-0.07554
-29.2391,0.999395,1.1204,2,3,0,29.2428,-0.0675083
-29.2439,0.993591,1.1204,2,3,0,29.2708,-0.0897149
-29.3253,0.984652,1.1204,2,3,0,29.3474,0.0250986
-29.772,0.768481,1.1204,2,3,0,30.7648,-0.298504
-29.3519,0.906562,1.1204,2,3,0,30.4375,0.0384683
-29.257,0.791193,1.1204,2,3,0,30.6153,-0.0254086
-29.257,0.93913,1.1204,1,3,0,29.4933,-0.0254086
-30.5466,0.72285,1.1204,1,3,0,30.6334,0.293793
-29.2577,0.974845,1.1204,1,3,0,30.4526,-0.110875
-29.243,1,1.1204,1,1,0,29.2533,-0.0874866
-30.6281,0.691,1.1204,1,3,0,30.8649,0.304889
-29.24,0.920875,1.1204,2,3,0,31.117,-0.0579996
-29.2815,0.95842,1.1204,2,3,0,29.4516,-0.13282
-29.2651,1,1.1204,2,3,0,29.2818,-0.118728
-29.5353,0.816455,1.1204,2,3,0,30.3241,0.104367
-31.1546,0.799795,1.1204,2,3,0,31.3613,-0.505271
-30.0953,1,1.1204,2,3,0,30.952,-0.360263
-29.3154,0.957228,1.1204,1,3,0,30.2086,0.0196534
-29.3146,1,1.1204,1,1,0,29.3377,0.0191622
-29.2541,0.984058,1.1204,2,3,0,29.415,-0.106513
-29.2441,0.998165,1.1204,2,3,0,29.264,-0.0453377
-29.2533,0.999075,1.1204,2,3,0,29.2535,-0.10548
-29.6559,0.892313,1.1204,1,3,0,29.7744,0.136388
-29.3362,1,1.1204,1,1,0,29.5623,0.0308092
-29.4857,0.956104,1.1204,1,1,0,29.4964,0.0892817
-29.2998,1,1.1204,1,1,0,29.4318,0.0101959
-29.2522,0.994693,1.1204,1,3,0,29.3232,-0.103911
-29.2799,0.997235,1.1204,2,3,0,29.2806,-0.00382088
-29.2393,0.999473,1.1204,1,3,0,29.2755,-0.0727172
-29.7093,0.882601,1.1204,1,3,0,29.7792,0.149082
-29.3314,1,1.1204,1,1,0,29.5966,0.0283324
-29.3002,1,1.1204,1,1,0,29.3352,0.0104325
-29.2477,0.995794,1.1204,1,3,0,29.3151,-0.0971422
-29.9112,0.84581,1.1204,1,3,0,29.9569,-0.326901
-31.0207,0.905548,1.1204,2,3,0,31.0311,0.354273
-30.1337,1,1.1204,1,1,0,30.8961,0.231305
-30.0725,1,1.1204,1,1,0,30.3537,0.220911
-29.4562,0.885581,1.1204,2,3,0,30.8815,-0.215022
-29.244,0.977459,1.1204,2,3,0,29.5882,-0.0898877
-29.257,0.950046,1.1204,2,3,0,29.5022,-0.11002
-29.3316,0.975826,1.1204,1,3,0,29.3859,0.0284716
-29.3399,0.997527,1.1204,1,1,0,29.3661,0.0326651
-30.1994,0.870327,1.1204,2,3,0,30.3589,-0.377528
-30.541,0.902497,1.1204,1,1,0,30.7698,-0.428453
-29.437,1,1.1204,1,3,0,30.2096,-0.208378
-29.3609,1,1.1204,1,1,0,29.4386,-0.178053
-30.436,0.780587,1.1204,1,3,0,30.4424,-0.413597
-29.6205,0.875384,1.1204,2,3,0,31.2838,0.127548
-29.2408,0.986475,1.1204,2,3,0,29.6936,-0.0809579
-29.2443,0.998622,1.1204,2,3,0,29.2489,-0.0447369
-29.4857,0.941541,1.1204,1,3,0,29.4989,0.0893038
-29.2561,1,1.1204,1,3,0,29.4206,-0.0264223
-29.4981,0.90616,1.1204,2,3,0,29.795,0.093173
-29.6402,0.958215,1.1204,1,1,0,29.6947,0.132515
-29.2674,0.944571,1.1204,2,3,0,29.9971,-0.0145297
-29.3078,0.987942,1.1204,1,1,0,29.3111,0.0151497
-29.2399,0.947199,1.1204,2,3,0,29.5928,-0.0766169
-29.446,0.745534,1.1204,2,3,0,30.7761,-0.211535
-29.446,0.767544,1.1204,1,1,0,30.0637,-0.211535
-30.2603,0.648549,1.1204,2,3,0,31.9647,-0.387212
-29.7529,1,1.1204,1,1,0,30.1896,-0.294333
-29.2396,0.976652,1.1204,2,3,0,29.8817,-0.0606486
-29.5095,0.930198,1.1204,1,3,0,29.5536,-0.232129
-30.1037,0.836582,1.1204,1,1,0,30.1221,-0.361694
-29.5108,1,1.1204,1,1,0,29.9444,-0.232535
-29.3025,1,1.1204,1,1,0,29.4499,-0.14734
-29.4238,0.956174,1.1204,1,3,0,29.5732,0.068175
-29.831,0.853146,1.1204,2,3,0,30.3882,-0.310952
-29.8652,0.989766,1.1204,1,1,0,30.0363,-0.317891
-29.8652,0.578859,1.1204,1,1,0,31.1623,-0.317891
-29.4381,1,1.1204,1,1,0,29.7511,-0.208778
-29.2943,0.980313,1.1204,1,3,0,29.5371,0.00656609
-29.5943,0.910131,1.1204,1,3,0,29.7806,-0.256144
-29.3091,0.93084,1.1204,2,3,0,30.0718,0.0159726
-29.2472,1,1.1204,1,3,0,29.2907,-0.0391661
-29.2736,0.983344,1.1204,2,3,0,29.335,-0.00895429
-29.24,1,1.1204,1,3,0,29.2651,-0.0580042
-29.5597,0.920724,1.1204,1,3,0,29.5915,0.111304
-29.2821,0.575972,1.1204,2,3,0,32.9738,-0.00216714
-29.7862,0.887928,1.1204,1,3,0,29.7926,0.166128
-30.351,0.843987,1.1204,1,1,0,30.4355,0.265662
-30.2975,1,1.1204,1,1,0,30.6423,0.257531
-30.3566,0.98239,1.1204,1,1,0,30.6629,0.266498
-30.3566,0.709464,1.1204,1,1,0,31.33,0.266498
-29.3035,1,1.1204,1,3,0,30.064,0.0125054
-29.2646,1,1.1204,1,1,0,29.2946,-0.017198
-31.7862,0.509256,1.1204,1,3,0,32.3154,-0.572283
-29.8968,1,1.1204,2,3,0,31.318,0.18868
-29.3098,1,1.1204,1,3,0,29.7233,0.0163745
-29.6238,0.904402,1.1204,1,3,0,29.8435,-0.263811
-29.2535,0.987391,1.1204,1,3,0,29.6254,-0.0296968
-29.3005,0.985992,1.1204,1,1,0,29.3009,0.0106484
-29.4172,0.965556,1.1204,1,1,0,29.4225,0.0657293
-31.0582,0.771757,1.1204,2,3,0,31.3795,-0.494122
-29.8431,1,1.1204,2,3,0,30.7193,0.177992
-29.2399,1,1.1204,1,3,0,29.728,-0.0586204
-29.2399,0.474256,1.1204,1,3,0,31.6489,-0.0586204
-29.887,0.832613,1.1204,2,3,0,30.3211,0.186762
-30.1386,0.975743,1.1204,2,3,0,30.2898,0.23213
-29.6482,1,1.1204,1,1,0,30.048,0.134508
-30.9428,0.677911,1.1204,1,1,0,30.9545,0.344943
-30.3335,1,1.1204,1,1,0,30.9891,0.263018
-29.2854,1,1.1204,1,3,0,30.0529,0.000339523
-29.5282,0.926139,1.1204,1,3,0,29.6822,-0.237715
-29.3242,1,1.1204,1,1,0,29.4719,-0.159971
-29.698,0.893841,1.1204,1,1,0,29.6983,-0.281881
-29.2549,1,1.1204,1,3,0,29.5823,-0.10754
-29.2604,0.986173,1.1204,2,3,0,29.3267,-0.113902
-29.2604,0.752026,1.1204,1,3,0,30.1254,-0.113902
-31.961,0.487034,1.1204,1,3,0,32.5006,0.453874
-30.3671,1,1.1204,1,1,0,31.6176,0.26806
-29.2568,0.977094,1.1204,1,3,0,30.2923,-0.109782
-31.5722,0.555751,1.1204,1,3,0,31.7617,-0.550625
-30.5944,1,1.1204,1,1,0,31.5342,-0.435779
-29.6708,0.862765,1.1204,2,3,0,31.5553,0.140018
-29.246,0.991715,1.1204,2,3,0,29.7161,-0.0941038
-29.2422,1,1.1204,2,3,0,29.2453,-0.085331
-29.7117,0.880314,1.1204,1,3,0,29.8025,0.149621
-30.4643,0.797723,1.1204,1,1,0,30.5144,0.282225
-30.2286,1,1.1204,1,1,0,30.6478,0.24678
-29.5747,1,1.1204,2,3,0,30.0598,0.115432
-30.174,0.835308,1.1204,1,1,0,30.205,0.237966
-29.2391,0.999895,1.1204,1,3,0,30.0178,-0.0679309
-29.2478,0.988413,1.1204,2,3,0,29.2966,-0.0381485
-29.292,0.986812,1.1204,1,1,0,29.292,0.00503829
-29.3625,0.979063,1.1204,1,1,0,29.3692,0.0433522
-29.2461,0.820116,1.1204,2,3,0,30.4231,-0.0412882
-29.8433,0.872902,1.1204,2,3,0,30.1024,-0.313471
-29.7509,1,1.1204,1,1,0,29.952,-0.293889
-29.2391,0.99946,1.1204,1,3,0,29.6674,-0.0662279
-32.2602,0.493141,1.1204,2,3,0,34.0729,-0.617227
-29.8702,1,1.1204,2,3,0,31.74,0.183449
-29.3583,0.88316,1.1204,2,3,0,30.7558,-0.176869
