# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.6523,1,1.08689,1,1,0,29.9878,-0.270941
-29.9488,0.968195,1.32722,2,3,0,30.0501,-0.334052
-29.8777,1,1.57012,1,1,0,30.2156,-0.320369
-29.2422,1,1.91552,1,1,0,29.4821,-0.085505
-29.2436,0.998613,2.33578,1,1,0,29.2476,-0.0889026
-29.2436,0.2842,2.84303,1,1,0,29.3371,-0.0889026
-29.2436,0.132191,1.72134,1,1,0,30.8239,-0.0889026
-29.2419,1,0.899626,2,7,0,29.2433,-0.0507866
-29.2427,0.998914,1.09694,1,3,0,29.2506,-0.08666
-29.4086,0.954428,1.33548,1,3,0,29.4349,0.062473
-29.2398,1,1.55635,1,3,0,29.3301,-0.059168
-29.2398,0.607032,1.89511,1,1,0,29.4962,-0.059168
-29.283,0.43634,1.57558,2,3,0,31.2682,-0.134003
-29.2843,0.987416,1.11077,1,3,0,29.3934,-0.000482783
-29.2766,0.936335,1.33577,2,3,0,29.5259,-0.00645636
-29.3629,0.854122,1.5283,2,3,0,29.6605,-0.178957
-33.1151,0.15284,1.61467,1,1,0,33.1778,-0.690144
-31.5507,1,0.867439,2,3,0,32.9143,-0.548395
-31.458,1,1.05525,1,1,0,31.9794,-0.538657
-29.4721,1,1.28314,2,3,0,31.3636,0.0848883
-30.9133,0.686701,1.55954,2,3,0,30.9978,0.341357
-29.2588,0.853435,1.40259,2,3,0,31.4641,-0.0233224
-29.3677,0.886101,1.48043,2,3,0,29.605,-0.181086
-29.2398,1,1.61204,2,3,0,29.3042,-0.0763378
-29.4335,0.867225,1.957,1,1,0,29.4446,0.0717001
-29.2608,1,2.0918,1,1,0,29.2953,-0.114345
-29.779,0.526971,2.53753,1,1,0,30.0847,-0.300017
-29.779,0.0209483,1.96015,1,1,0,31.2098,-0.300017
-30.3772,0.682294,0.935792,1,3,0,33.4725,0.269559
-31.3436,0.959152,0.839369,2,3,0,31.3437,0.390917
-34.1145,0.866719,0.979613,2,3,0,34.1188,0.630351
-30.6117,0.994249,1.04692,2,7,0,33.5524,-0.438113
-29.3398,1,1.26241,1,3,0,30.2379,-0.168056
-29.291,0.979734,1.52991,2,3,0,29.4116,0.00430683
-29.3196,0.982015,1.81813,1,1,0,29.356,0.0219795
-29.31,1,2.16445,1,1,0,29.3785,0.016478
-29.31,0.0798259,2.61983,1,1,0,29.4902,0.016478
-29.9952,0.561206,1.33149,2,3,0,32.0288,0.20719
-30.2506,0.945766,1.06632,1,1,0,30.3557,0.250247
-29.8064,1,1.22666,1,1,0,30.2157,0.17042
-29.7266,1,1.48439,1,1,0,29.973,0.153025
-29.9863,0.851503,1.79552,1,1,0,30.3163,0.205565
-30.5768,0.776021,1.88885,1,3,0,30.6463,-0.433373
-29.3339,1,1.85123,1,1,0,29.7602,0.0296518
-29.3339,0.00487543,2.23729,1,1,0,30.4697,0.0296518
-29.985,0.529552,1.06664,2,3,0,34.5205,-0.34076
-29.8558,0.997911,0.831145,3,7,0,30.124,0.180564
-29.7736,1,1.00277,1,1,0,29.9203,0.163427
-29.4211,1,1.21168,1,1,0,29.6845,0.0671771
-29.3017,0.974023,1.46352,2,3,0,29.5463,0.0114302
-29.4881,0.938253,1.72483,2,3,0,29.4891,0.0900645
-29.9073,0.820242,1.96571,1,3,0,29.9109,-0.326155
-29.3177,1,2.00746,1,1,0,29.4601,0.0209526
-29.3177,0.417882,2.42138,1,1,0,29.3906,0.0209526
-29.5066,0.900109,1.70368,1,1,0,29.5583,0.0957962
-29.7803,0.904486,1.8733,2,3,0,29.7816,-0.300302
-30.6815,0.477193,2.06773,1,1,0,30.6819,0.311984
-29.2544,1,1.53863,1,1,0,30.0329,-0.0285405
-29.7495,0.721136,1.85454,1,1,0,29.7967,0.158152
-29.3292,1,1.72862,1,1,0,29.58,0.0271787
-29.4788,0.882817,2.08245,1,1,0,29.479,-0.222528
-29.4788,0.403391,2.25184,1,1,0,29.5772,-0.222528
-30.8133,0.699909,1.56821,2,3,0,30.9067,-0.464389
-30.727,1,1.43424,2,3,0,31.3581,-0.453364
-30.727,0.0417409,1.72678,1,1,0,34.2229,-0.453364
-29.5829,0.999316,0.865108,3,7,0,30.7401,0.117662
-29.7326,0.989779,1.04105,2,3,0,29.7699,0.154374
-29.7326,0.792058,1.24144,1,1,0,30.3361,0.154374
-29.3182,0.830554,1.23576,2,3,0,30.9209,-0.156678
-29.3455,0.99154,1.274,1,1,0,29.3657,-0.170863
-29.3455,0.520738,1.5205,1,1,0,30.1823,-0.170863
-29.2776,0.98669,1.18251,1,3,0,29.4397,-0.0056187
-29.2827,0.998095,1.4047,1,1,0,29.2967,-0.00169296
-29.7667,0.824636,1.68539,2,3,0,29.8013,0.161922
-29.2462,1,1.7274,1,1,0,29.4687,-0.0944128
-29.3729,0.900526,2.07492,1,1,0,29.3802,0.0479598
-29.3729,0.0777981,2.2771,1,1,0,29.7845,0.0479598
-29.357,1,1.18828,1,1,0,29.3972,0.0408615
-29.2513,1,1.42708,1,1,0,29.3165,-0.0326856
-29.3165,0.841578,1.71321,2,3,0,29.4886,-0.155666
-29.2747,1,1.7826,2,3,0,29.2911,-0.127378
-29.3684,0.921018,2.13874,1,1,0,29.3703,0.04596
-29.3684,0.551175,2.38931,1,1,0,29.4033,0.04596
-29.3684,0.54477,1.9146,1,1,0,29.8322,0.04596
-30.0706,0.730496,1.5261,1,1,0,30.1093,0.220575
-29.376,1,1.43733,1,1,0,29.8158,0.0492595
-29.7272,0.822648,1.72326,2,3,0,29.8233,0.153171
-29.7272,0.496186,1.76243,1,3,0,30.7266,0.153171
-29.6033,1,1.34645,1,1,0,29.7941,0.123094
-29.6919,0.956689,1.61353,1,1,0,29.874,0.145031
-30.403,0.755952,1.85966,1,3,0,30.4413,-0.408797
-29.5739,0.891422,1.79192,2,3,0,30.1656,0.115225
-30.5715,0.786613,1.94799,1,3,0,30.5723,-0.432645
-29.7934,1,1.92894,1,1,0,30.5533,-0.303101
-30.0894,0.738628,2.30864,1,1,0,30.1013,0.223822
-29.2452,1,2.19045,1,1,0,29.4441,-0.0925391
-29.2843,0.949752,2.62037,1,1,0,29.3189,-0.134982
-29.2843,0.000890477,2.9972,1,1,0,29.6139,-0.134982
-29.7808,0.811415,1.48059,1,1,0,29.7863,-0.300416
-29.2492,0.994089,1.49907,1,3,0,29.575,-0.0358264
-29.6516,0.78214,1.78335,1,1,0,29.6758,0.135351
-29.2391,1,1.75922,1,1,0,29.4118,-0.070463
-29.2391,0.469129,2.10272,1,1,0,29.4984,-0.070463
-29.2419,0.881886,1.57449,2,3,0,29.4562,-0.0844482
-29.2419,0.611657,1.69584,1,1,0,29.6415,-0.0844482
-30.3934,0.729596,1.44032,1,3,0,30.4106,-0.407391
-29.3542,1,1.35714,1,1,0,30.0263,-0.174981
-29.3415,0.739591,1.62113,2,3,0,29.8848,0.0334679
-29.2391,0.487058,1.54094,2,3,0,31.1164,-0.0657195
-29.5417,0.925382,1.17437,1,3,0,29.608,-0.241624
-29.7296,0.939622,1.31371,1,1,0,29.8039,-0.289141
-30.655,0.674873,1.48765,1,1,0,30.8151,-0.443912
-29.4997,1,1.33676,2,3,0,30.2723,-0.229115
-29.4997,0.0190489,1.59517,1,1,0,31.2923,-0.229115
-29.4997,1.51761e-14,3.85609,1,3,1,29.5447,-0.229115
-29.5032,0.999281,0.38413,2,3,0,29.5478,-0.230191
-29.9005,0.975044,0.401654,1,3,0,30.1931,-0.324834
-29.4445,0.974414,0.507662,2,5,0,30.7139,0.0755622
-31.8272,0.796938,0.73499,2,3,0,32.0135,0.44089
-31.2653,1,0.670116,1,1,0,31.8482,0.382309
-29.8143,1,1.18489,1,1,0,30.8274,0.172072
-29.8143,5.61911e-07,2.16645,1,1,0,30.7876,0.172072
-29.8187,0.999965,0.17155,1,1,0,29.8215,0.172983
-30.0703,0.991837,0.320835,2,3,0,30.175,0.220527
-30.4506,0.964292,0.590703,1,1,0,30.4518,0.28027
-30.8303,0.901024,1.00086,1,1,0,31.0879,0.331087
-30.7107,1,1.39074,2,3,0,30.8174,-0.451243
-30.7107,1.50248e-16,2.62963,1,1,0,30.8899,-0.451243
-29.9359,0.99854,0.223019,2,5,0,30.998,-0.33162
-29.4752,0.989362,0.423151,1,3,0,30.2763,-0.22133
-29.3066,0.974926,0.775053,3,7,0,29.7381,-0.149886
-29.3069,0.999957,1.34817,2,3,0,29.3089,0.0146108
-29.3069,0.0542801,2.50847,1,1,0,29.3755,0.0146108
-29.5137,0.990443,0.275704,3,11,0,30.1155,-0.233384
-29.2537,0.995306,0.500845,2,7,0,29.6693,-0.0294351
-29.3345,0.828675,0.91424,2,3,0,30.5503,-0.16536
-29.4556,0.966175,1.01818,1,1,0,29.4658,-0.214827
-29.4556,0.137279,1.68266,1,1,0,30.0957,-0.214827
-29.3692,0.999016,0.25823,2,5,0,29.5588,-0.181786
-29.4791,0.97958,0.470018,2,5,0,30.0058,0.087162
-29.4481,1,0.801989,1,1,0,29.5014,0.0768433
-29.291,1,1.43563,2,3,0,29.3609,0.00435726
-30.0122,0.278033,2.54503,1,1,0,30.8715,0.21027
-30.1526,0.985384,0.618764,1,1,0,30.1892,0.234449
-29.2396,0.996439,1.05161,1,3,0,30.0078,-0.0750862
-29.2396,0.00246757,1.8253,1,1,0,31.0138,-0.0750862
-29.2853,0.999418,0.22056,3,9,0,29.3213,0.000267946
-29.4682,0.99524,0.387258,3,7,0,29.5259,0.0836021
-29.2423,0.974731,0.666474,2,5,0,29.8006,-0.0855875
-29.2796,0.992201,1.07792,2,3,0,29.2921,-0.00405257
-30.7238,0.273377,1.81028,1,1,0,30.8883,-0.452948
-29.2627,0.98205,0.47596,2,5,0,31.483,-0.0191089
-29.4896,0.893454,0.777494,2,3,0,30.2483,0.0905274
-29.3037,1,1.00748,1,1,0,29.4388,0.0126376
-29.3037,0.0805198,1.69923,1,1,0,30.1685,0.0126376
-29.3302,0.999252,0.287436,1,3,0,29.3429,0.0276994
-29.2399,0.99999,0.484537,2,7,0,29.3257,-0.0767536
-29.394,0.964045,0.812063,1,3,0,29.5024,0.0567121
-29.4328,0.983852,1.2375,1,1,0,29.4949,0.0714233
-30.0182,0.53768,1.96666,1,1,0,30.4995,0.211346
-29.7434,0.674123,1.06164,2,3,0,32.4004,0.156809
-30.1108,0.920559,0.800621,2,3,0,30.7333,0.227462
-29.892,1,1.08756,1,1,0,30.2173,0.187748
# Adaptation terminated
# Step size = 0.883644
# Diagonal elements of inverse mass matrix:
# 0.054777
-29.892,0.466599,0.883644,1,3,0,34.1284,0.187748
-29.915,0.999298,0.883644,2,7,0,29.917,-0.327645
-30.3316,0.914727,0.883644,1,1,0,30.3903,-0.398168
-29.4921,0.951269,0.883644,2,3,0,30.8185,-0.226753
-29.592,0.978854,0.883644,1,1,0,29.6231,-0.255537
-29.957,0.818714,0.883644,1,3,0,31.3169,0.200165
-29.2493,1,0.883644,2,3,0,29.9441,-0.0357376
-29.3275,0.986835,0.883644,1,3,0,29.333,0.0262728
-30.659,0.78194,0.883644,1,3,0,30.8317,0.309012
-31.5111,0.833334,0.883644,1,1,0,31.6378,0.408826
-29.2723,0.96547,0.883644,1,3,0,31.5725,-0.0100965
-29.3578,0.981449,0.883644,2,3,0,29.4388,0.0412054
-29.7496,0.924504,0.883644,2,3,0,30.0617,0.158168
-30.1391,0.920039,0.883644,1,1,0,30.1735,0.232208
-29.9498,1,0.883644,1,1,0,30.2039,0.198805
-29.9498,0.833758,0.883644,1,1,0,30.637,0.198805
-31.1342,0.925378,0.883644,2,3,0,31.1378,0.367508
-31.1839,0.998489,0.883644,2,7,0,31.1932,-0.508611
-29.9492,1,0.883644,2,3,0,30.9221,-0.334143
-29.2528,0.962963,0.883644,1,3,0,30.2198,-0.0306931
-29.5281,0.948305,0.883644,1,3,0,29.5705,0.102248
-29.4664,1,0.883644,1,1,0,29.5483,0.0830051
-29.424,0.939456,0.883644,1,3,0,30.0343,-0.20366
-29.3927,1,0.883644,1,1,0,29.4422,-0.191646
-29.6091,0.954757,0.883644,1,1,0,29.6114,-0.260035
-30.3013,0.862341,0.883644,1,1,0,30.3017,-0.393556
-30.5719,0.94375,0.883644,1,1,0,30.732,-0.432704
-29.2663,0.931073,0.883644,1,3,0,31.0885,-0.0155803
-29.3417,0.968192,0.883644,1,3,0,29.4834,-0.169006
-29.2895,0.991262,0.883644,2,3,0,29.4308,-0.13869
-29.2486,0.979145,0.883644,2,3,0,29.4556,-0.0368653
-30.6644,0.698269,0.883644,1,3,0,31.3763,-0.445162
-30.6644,0.935781,0.883644,1,1,0,31.1347,-0.445162
-31.3567,0.862322,0.883644,1,1,0,31.5093,-0.527782
-29.9647,1,0.883644,1,1,0,31.0593,-0.337027
-29.3463,0.976824,0.883644,2,3,0,30.1774,-0.171251
-29.4689,0.974111,0.883644,1,1,0,29.4722,-0.219283
-29.6348,0.988373,0.883644,2,3,0,29.6515,-0.266609
-29.3208,1,0.883644,2,7,0,29.5718,0.0226639
-30.2975,0.900007,0.883644,2,3,0,30.3018,-0.392977
-31.2831,0.809882,0.883644,1,1,0,31.335,-0.51971
-30.2305,1,0.883644,1,1,0,31.0948,-0.382504
-29.7132,1,0.883644,1,1,0,30.1363,-0.285409
-29.2572,0.968685,0.883644,1,3,0,29.9421,-0.0251485
-30.8641,0.659305,0.883644,1,3,0,31.7361,-0.470733
-30.8641,0.737621,0.883644,1,1,0,32.0712,-0.470733
-31.1401,0.942662,0.883644,1,1,0,31.4161,-0.503613
-30.9673,1,0.883644,1,1,0,31.4262,-0.483338
-30.2117,1,0.883644,1,1,0,30.8697,-0.379513
-29.5473,0.841472,0.883644,2,3,0,32.0147,0.107819
-29.9426,0.824252,0.883644,1,3,0,31.1944,-0.332887
-29.6587,1,0.883644,1,1,0,29.9148,-0.272523
-29.4022,0.924086,0.883644,1,3,0,30.3046,0.0599556
-30.5141,0.688203,0.883644,1,3,0,31.8018,-0.424707
-29.3671,0.991515,0.883644,1,3,0,30.3657,-0.180861
-29.6828,0.870097,0.883644,1,3,0,30.3209,0.142888
-29.3276,0.941984,0.883644,1,3,0,30.145,-0.161795
-29.2734,0.983079,0.883644,1,3,0,29.4638,-0.00911438
-29.2392,0.999364,0.883644,1,3,0,29.2762,-0.0635794
-31.4088,0.764745,0.883644,2,3,0,31.652,0.397974
-31.1061,1,0.883644,1,1,0,31.6645,0.364261
-29.2391,1,0.883644,2,3,0,30.9127,-0.0650297
-29.2823,0.989475,0.883644,1,3,0,29.3013,-0.133481
-29.2392,0.998553,0.883644,1,3,0,29.2928,-0.0642817
-29.8203,0.873521,0.883644,1,3,0,30.0316,0.173313
-30.1121,0.939469,0.883644,1,1,0,30.1728,0.227688
-30.1121,0.960781,0.883644,1,1,0,30.3985,0.227688
-30.1675,0.996076,0.883644,2,3,0,30.339,0.236908
-29.3678,1,0.883644,2,7,0,29.997,-0.181158
-29.4967,0.972805,0.883644,1,1,0,29.5022,-0.22818
-29.423,0.921798,0.883644,2,7,0,30.0853,0.0678596
-29.4369,0.937331,0.883644,1,3,0,29.9825,-0.208353
-29.2591,1,0.883644,2,3,0,29.399,-0.0229631
-29.6225,0.898775,0.883644,1,3,0,29.9097,-0.263486
-29.4091,1,0.883644,1,1,0,29.5808,-0.198097
-29.6956,0.931724,0.883644,2,3,0,30.0678,-0.281321
-29.9274,0.951598,0.883644,1,1,0,29.9746,-0.33002
-30.5837,0.868999,0.883644,1,1,0,30.616,-0.434316
-31.7657,0.925514,0.883644,2,3,0,31.8388,-0.570246
-29.7148,1,0.883644,2,7,0,31.3445,0.150352
-30.3549,0.957336,0.883644,2,3,0,30.3635,0.266247
-29.6862,0.926882,0.883644,2,3,0,31.1655,0.143694
-29.6624,1,0.883644,2,3,0,29.7651,0.13799
-30.2142,0.888654,0.883644,1,1,0,30.2227,0.244468
-30.6642,0.908194,0.883644,1,1,0,30.7726,0.3097
-29.2422,1,0.883644,2,3,0,30.4734,-0.0853915
-29.2431,0.999807,0.883644,1,1,0,29.2435,-0.0877789
-30.2121,0.806387,0.883644,1,3,0,30.5051,-0.379568
-30.0115,0.778789,0.883644,1,3,0,32.6028,0.210146
-30.1281,0.975363,0.883644,1,1,0,30.2628,0.230379
-30.1361,0.998297,0.883644,1,1,0,30.324,0.231711
-31.3484,0.77153,0.883644,1,1,0,31.3641,0.391438
-29.4578,0.953212,0.883644,2,3,0,31.7827,0.080146
-29.4578,0.828815,0.883644,2,3,0,30.9118,0.080146
-31.0737,0.767403,0.883644,1,3,0,31.184,0.360505
-30.8379,1,0.883644,1,1,0,31.3033,0.33204
-29.2394,0.961444,0.883644,1,3,0,31.1404,-0.0738312
-29.296,0.985717,0.883644,1,3,0,29.3244,0.00773817
-29.296,0.676324,0.883644,1,3,0,31.2148,0.00773817
-29.2398,0.997285,0.883644,1,3,0,29.3153,-0.0763366
-29.242,0.98877,0.883644,2,3,0,29.3188,-0.0847182
-29.2713,0.995165,0.883644,2,3,0,29.2833,-0.124483
-29.8571,0.894539,0.883644,1,3,0,29.9424,-0.316255
-31.0073,0.781838,0.883644,1,1,0,31.0081,-0.488118
-30.5291,1,0.883644,1,1,0,31.0694,-0.426797
-30.5291,0.845238,0.883644,1,1,0,31.2602,-0.426797
-32.6521,0.634933,0.883644,1,1,0,32.6593,-0.651779
-32.6657,0.997091,0.883644,1,1,0,33.392,-0.652943
-31.0895,1,0.883644,1,1,0,32.4345,-0.497774
-34.237,0.509944,0.883644,1,1,0,34.2447,-0.774501
-29.6142,0.959078,0.883644,1,3,0,33.7669,-0.261348
-29.7385,0.852883,0.883644,1,3,0,30.9463,0.155699
-30.6252,0.942397,0.883644,2,3,0,30.6264,0.304492
-30.9545,0.807145,0.883644,2,3,0,33.3253,0.346355
-29.9987,0.793941,0.883644,1,3,0,33.8195,-0.343256
-29.5177,1,0.883644,1,1,0,29.8968,-0.234602
-29.9514,0.911388,0.883644,1,1,0,29.9537,-0.33454
-29.77,1,0.883644,1,1,0,29.9832,-0.298075
-29.5094,1,0.883644,1,1,0,29.7267,-0.232103
-30.1968,0.923078,0.883644,2,7,0,30.2264,0.241686
-29.2462,0.983421,0.883644,1,3,0,30.2578,-0.0411065
-29.2905,0.850742,0.883644,2,3,0,30.4169,0.00395418
-29.2601,0.989839,0.883644,1,3,0,29.372,-0.113525
-31.8613,0.515351,0.883644,1,3,0,33.2022,0.444233
-31.8613,0.67214,0.883644,1,1,0,33.5159,0.444233
-29.2567,0.903053,0.883644,1,3,0,32.6149,-0.109718
-30.1742,0.826629,0.883644,1,3,0,30.3807,-0.373449
-29.2454,0.98365,0.883644,1,3,0,30.2374,-0.0929475
-29.2673,0.995557,0.883644,2,3,0,29.2843,-0.120885
-29.2759,0.988293,0.883644,1,3,0,29.3663,-0.00700916
-29.2657,0.990573,0.883644,1,3,0,29.3609,-0.119336
-29.3118,0.990199,0.883644,1,1,0,29.3119,-0.152955
-29.2402,0.996341,0.883644,1,3,0,29.3378,-0.0570051
-31.1757,0.788866,0.883644,2,3,0,31.354,-0.507684
-31.3073,0.972251,0.883644,1,1,0,31.6855,-0.522378
-30.0698,1,0.883644,1,1,0,31.0517,-0.355876
-30.4887,0.914283,0.883644,1,1,0,30.5751,-0.421127
-30.4887,0.841669,0.883644,1,1,0,31.2255,-0.421127
-29.8506,0.735736,0.883644,2,7,0,32.7132,0.179517
-29.5251,0.952833,0.883644,2,3,0,30.3593,0.101361
-29.8234,0.979389,0.883644,2,3,0,29.8345,0.17395
-30.5698,0.85239,0.883644,1,1,0,30.5826,0.296988
-29.2776,0.982307,0.883644,1,3,0,30.5446,-0.0056886
-29.2391,0.943463,0.883644,2,3,0,29.6979,-0.0685416
-29.346,0.975264,0.883644,1,3,0,29.3857,-0.171096
-29.2862,0.97819,0.883644,1,3,0,29.5241,0.000920234
-29.2405,0.999819,0.883644,2,3,0,29.2878,-0.055741
-29.4398,0.950465,0.883644,1,3,0,29.5409,-0.209345
-29.3244,1,0.883644,2,3,0,29.4166,-0.160046
-29.3244,0.779182,0.883644,1,3,0,30.5595,-0.160046
-30.3442,0.854084,0.883644,2,3,0,30.7274,-0.40007
-30.1089,1,0.883644,1,1,0,30.422,-0.362567
-30.1313,0.995211,0.883644,1,1,0,30.3111,-0.366346
-30.2419,0.976604,0.883644,1,1,0,30.4034,-0.384321
-29.2993,0.990032,0.883644,1,3,0,30.1656,-0.145308
-29.7926,0.949569,0.883644,2,3,0,29.7927,0.167498
-29.3299,1,0.883644,2,7,0,29.6954,-0.162999
-30.8795,0.748209,0.883644,1,3,0,31.0969,-0.472641
-30.8795,0.788943,0.883644,1,1,0,31.8795,-0.472641
-30.879,1,0.883644,2,7,0,30.9006,0.33714
-30.1989,1,0.883644,2,3,0,30.8048,0.242024
-29.9136,1,0.883644,1,1,0,30.2174,0.191935
-30.1137,0.986028,0.883644,2,3,0,30.2095,0.227956
-29.2431,0.968426,0.883644,1,3,0,30.3466,-0.08792
-29.2391,0.993233,0.883644,2,3,0,29.2914,-0.06821
-29.4785,0.944931,0.883644,1,3,0,29.5711,0.086981
-29.2445,0.99652,0.883644,1,3,0,29.4782,-0.0444557
-29.2602,0.996658,0.883644,2,3,0,29.2739,-0.0217294
-29.3004,0.990303,0.883644,2,3,0,29.3481,0.0105961
-29.2798,0.993431,0.883644,2,3,0,29.3698,-0.00390257
-29.3257,0.990227,0.883644,1,1,0,29.327,0.0253429
-29.4467,0.942715,0.883644,1,3,0,29.8067,-0.211785
-29.5411,0.98,0.883644,1,1,0,29.5645,-0.241479
-29.3532,0.957286,0.883644,1,3,0,29.998,0.0390814
-29.4949,0.929459,0.883644,1,3,0,29.9545,-0.227629
-29.3762,0.94368,0.883644,1,3,0,29.978,0.0493706
-31.044,0.837654,0.883644,2,3,0,31.0519,-0.492462
-31.3697,0.932704,0.883644,1,1,0,31.6717,-0.529185
-34.2339,0.541811,0.883644,1,1,0,34.2722,-0.77428
-31.7015,1,0.883644,2,3,0,33.7907,-0.563818
-29.3221,1,0.883644,2,3,0,31.2499,0.0233696
-29.3257,0.98741,0.883644,2,3,0,29.4613,0.0253464
-29.2399,1,0.883644,2,3,0,29.3226,-0.0585931
-29.5844,0.918535,0.883644,1,3,0,29.7401,-0.253504
-29.8239,0.950038,0.883644,1,1,0,29.8503,-0.3095
-29.3551,0.808221,0.883644,2,3,0,31.6731,0.0399541
-30.1318,0.907652,0.883644,2,7,0,30.1319,-0.366422
-30.9637,0.83694,0.883644,1,1,0,31.0075,-0.482899
-29.2476,1,0.883644,2,3,0,30.713,-0.0385146
-29.2397,0.999235,0.883644,1,3,0,29.2532,-0.0758992
-29.2458,0.998025,0.883644,1,3,0,29.2521,-0.0417017
-29.2897,0.963173,0.883644,2,3,0,29.5135,-0.138822
-30.2823,0.749765,0.883644,1,3,0,31.0475,0.255197
-29.6749,1,0.883644,1,1,0,30.1591,0.140986
-29.5619,0.897897,0.883644,1,3,0,30.696,-0.247355
-29.2573,0.996651,0.883644,1,3,0,29.5389,-0.110462
-29.2559,1,0.883644,1,1,0,29.2602,-0.108733
-29.2933,0.991431,0.883644,2,3,0,29.3327,-0.14135
-29.252,0.991904,0.883644,1,3,0,29.3557,-0.0317578
-29.2395,0.999828,0.883644,1,3,0,29.2517,-0.0613463
-29.2402,0.999946,0.883644,2,3,0,29.2402,-0.0569558
-30.4437,0.856491,0.883644,2,3,0,30.5961,0.279275
-29.6715,0.857209,0.883644,2,3,0,32.2757,-0.275626
-29.4733,0.962169,0.883644,2,3,0,30.0805,-0.220715
-29.4379,1,0.883644,1,1,0,29.4991,-0.208674
-29.4541,0.996534,0.883644,1,1,0,29.4922,-0.214314
-29.2964,0.943954,0.883644,2,3,0,29.9556,0.00795697
-29.557,0.969326,0.883644,2,7,0,29.5588,-0.245981
-29.6187,0.866077,0.883644,2,7,0,30.5997,0.127064
-29.2511,0.994996,0.883644,1,3,0,29.6089,-0.0330542
-29.258,0.998527,0.883644,1,1,0,29.2591,-0.0242404
-30.3118,0.802928,0.883644,1,3,0,30.5537,0.259724
-29.2634,0.942093,0.883644,1,3,0,30.742,-0.117014
-29.2411,0.936965,0.883644,2,3,0,29.73,-0.0820907
-29.4199,0.780555,0.883644,2,3,0,31.0579,0.0667409
-29.4243,0.999064,0.883644,1,1,0,29.4618,0.0683584
-29.6116,0.960727,0.883644,1,1,0,29.6193,0.125239
-29.9501,0.930128,0.883644,1,1,0,29.9692,0.19887
-29.7367,1,0.883644,1,1,0,29.9626,0.155303
-29.4729,1,0.883644,1,1,0,29.6877,0.0851537
-29.9521,0.800089,0.883644,1,3,0,31.0437,-0.334669
-31.2827,0.75224,0.883644,1,1,0,31.2835,-0.519665
-30.2374,1,0.883644,1,1,0,31.0974,-0.383602
-30.2544,0.999481,0.883644,2,7,0,30.2617,0.250849
-29.5167,0.999049,0.883644,2,7,0,30.1251,-0.234284
-29.3547,1,0.883644,1,1,0,29.4837,-0.175228
-32.1715,0.73558,0.883644,2,3,0,32.2279,0.473663
-32.1683,1,0.883644,2,7,0,32.2078,-0.608803
-29.2479,0.948013,0.883644,1,3,0,32.4589,-0.0974197
-29.2456,0.950725,0.883644,2,3,0,29.6082,-0.0932823
-29.4883,0.741689,0.883644,2,3,0,31.466,0.0901262
-29.2392,0.71496,0.883644,2,3,0,32.1509,-0.0714329
-29.898,0.919349,0.883644,2,3,0,29.9624,0.188918
-29.2452,1,0.883644,2,3,0,29.7947,-0.0925351
-29.2669,0.995623,0.883644,2,3,0,29.2835,-0.120504
-29.3887,0.977026,0.883644,2,3,0,29.4694,-0.190018
-29.6826,0.86908,0.883644,1,3,0,30.3714,0.142824
-29.5226,0.897155,0.883644,1,3,0,30.6233,-0.23607
-30.075,0.88854,0.883644,1,1,0,30.0751,-0.356762
-30.7522,0.955033,0.883644,2,3,0,30.804,-0.456613
-30.6584,1,0.883644,2,7,0,30.7322,0.308929
-29.9855,1,0.883644,1,1,0,30.5533,0.205432
-29.2499,0.988218,0.883644,1,3,0,30.0061,-0.0348333
-33.0568,0.646418,0.883644,2,3,0,33.3478,-0.68544
-31.1563,1,0.883644,2,3,0,32.7334,-0.505469
-31.1231,1,0.883644,1,1,0,31.5429,-0.501665
-29.8977,1,0.883644,1,1,0,30.8617,-0.324301
-29.8977,0.766667,0.883644,1,1,0,30.8745,-0.324301
-29.4774,0.914425,0.883644,2,3,0,30.8858,0.0866319
-29.5744,0.902939,0.883644,1,3,0,30.3591,-0.250798
-29.3697,1,0.883644,1,1,0,29.5317,-0.181965
-30.1699,0.912408,0.883644,2,7,0,30.1706,0.237302
-29.4741,0.955211,0.883644,2,3,0,30.6184,0.0855523
-29.3039,0.98722,0.883644,2,3,0,29.5968,0.0128046
-29.5998,0.946125,0.883644,2,3,0,29.7904,0.122157
-30.0062,0.916705,0.883644,1,1,0,30.0178,0.209192
-30.524,0.895132,0.883644,1,1,0,30.5844,0.290654
-29.345,0.976526,0.883644,2,3,0,30.7307,0.0351909
-29.5279,0.987208,0.883644,2,3,0,29.5283,0.102194
-29.9495,0.971249,0.883644,2,3,0,29.9531,0.198754
-29.5324,1,0.883644,1,1,0,29.8644,0.103516
-29.2718,0.970071,0.883644,1,3,0,29.7579,-0.124878
