# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.3103,1,1.3897,1,1,0,29.9265,0.0166563
-29.3884,0.964572,1.71058,2,3,0,29.4069,-0.189896
-31.7666,0.132752,2.03007,1,1,0,32.4259,-0.570338
-30.6382,1,1.03631,1,1,0,31.6163,-0.441676
-29.5239,1,1.27502,2,3,0,30.2803,-0.236454
-29.4878,0.636715,1.56789,2,3,0,30.3958,0.0899698
-30.0435,0.920494,1.33525,2,3,0,30.0897,0.215829
-30.6513,0.750334,1.51452,1,1,0,31.0172,0.30798
-29.4774,1,1.44682,1,1,0,30.2062,0.0866179
-29.7852,0.81851,1.77696,1,1,0,29.9793,0.165925
-29.254,1,1.8177,1,1,0,29.4794,-0.0290192
-29.6783,0.647338,2.23064,1,1,0,29.7585,-0.277236
-29.6783,0.114056,1.92141,1,1,0,31.2121,-0.277236
-30.1705,0.969611,0.970859,2,3,0,30.1773,-0.372838
-29.9238,1,1.15577,2,3,0,30.2433,-0.329322
-30.7648,0.81582,1.41766,2,3,0,31.3374,0.322787
-29.8829,1,1.44639,1,1,0,30.6163,0.185956
-30.6928,0.591917,1.77272,1,1,0,31.2106,0.313468
-30.6928,0.400083,1.44705,1,1,0,32.4191,0.313468
-30.5523,1,0.976723,1,1,0,30.8834,0.294579
-30.1288,1,1.19675,1,1,0,30.6173,0.230486
-29.7355,1,1.4656,2,3,0,30.1555,0.155031
-29.5397,0.981747,1.79395,1,3,0,29.6439,-0.241056
-30.2498,0.506759,2.15551,1,1,0,30.2857,0.250117
-29.3616,1,1.61958,1,1,0,29.8558,0.0429415
-29.3616,0.205763,1.9807,1,1,0,30.2113,0.0429415
-29.4975,0.966242,1.10726,1,1,0,29.5071,0.0930115
-29.4683,1,1.30986,2,3,0,29.5641,0.0836474
-30.0009,0.754775,1.60113,1,1,0,30.1329,0.208235
-29.5701,0.99094,1.53777,2,3,0,30.0038,0.114179
-30.088,0.801329,1.86183,2,3,0,30.0881,-0.359016
-30.654,0.664762,1.87137,1,1,0,31.3808,-0.443775
-29.33,1,1.64577,1,1,0,30.0017,-0.163043
-29.7961,0.678773,2.00873,1,1,0,29.9866,-0.303667
-29.434,1,1.79127,1,3,0,29.572,0.071878
-29.3168,1,2.18504,1,1,0,29.3243,-0.155862
-29.3168,0.146546,2.66411,1,1,0,29.8202,-0.155862
-29.2393,1,1.41616,1,3,0,29.2855,-0.0720464
-29.2393,0.712197,1.72671,1,1,0,29.4661,-0.0720464
-29.4507,0.895478,1.59184,1,1,0,29.4507,0.0777284
-29.5337,0.948791,1.75294,1,1,0,29.6781,0.103903
-29.2427,1,2.03207,1,1,0,29.3163,-0.0869052
-29.2427,0.75964,2.4743,1,1,0,29.2711,-0.0869052
-29.6497,0.619988,2.38779,1,1,0,29.7873,0.134877
-29.6497,0.0190798,2.01416,1,1,0,30.6606,0.134877
-29.3145,0.999903,0.952847,2,7,0,29.6027,-0.154521
-29.2598,0.94794,1.16004,2,3,0,29.6356,-0.0221993
-29.6223,0.902679,1.34289,1,3,0,29.6841,-0.263435
-29.353,1,1.48796,1,1,0,29.5435,-0.174453
-29.353,0.169637,1.80949,1,1,0,30.5198,-0.174453
-29.256,0.973013,0.993136,2,3,0,29.5947,-0.0265867
-29.6502,0.893199,1.17698,1,3,0,29.7941,-0.270437
-29.6897,0.986524,1.29193,1,1,0,29.8251,-0.27994
-29.2458,0.999567,1.54987,2,3,0,29.4753,-0.0936286
-29.2446,1,1.88179,1,3,0,29.2454,-0.0442585
-29.4031,0.843274,2.2847,1,1,0,29.4709,0.0603176
-29.2432,1,2.38872,1,1,0,29.2647,-0.0880505
-29.2432,4.01533e-15,2.8981,1,1,0,31.8148,-0.0880505
-29.8326,0.849764,1.36072,1,3,0,29.8418,-0.311285
-29.9883,0.97878,1.43204,2,3,0,30.006,0.205934
-32.4362,0.231722,1.70272,1,1,0,33.0527,0.497576
-30.1351,0.995664,0.998449,2,7,0,32.1039,-0.366974
-29.5387,1,1.20626,1,1,0,29.9799,-0.24076
-29.5387,0.783539,1.46268,1,1,0,29.9569,-0.24076
-29.398,1,1.44564,2,3,0,29.6007,0.0583051
-30.434,0.519394,1.75183,1,1,0,30.6211,0.27788
-29.7014,1,1.35032,2,3,0,30.3667,-0.282694
-29.3464,1,1.63573,1,1,0,29.5773,-0.171292
-29.7453,0.724419,1.98063,1,1,0,29.9269,-0.292653
-29.9072,0.538414,1.85149,2,3,0,30.2965,-0.326134
-30.558,0.753069,1.45433,1,1,0,30.8154,-0.430797
-31.8422,0.860799,1.3971,2,3,0,32.2732,-0.577798
-29.4454,1,1.48436,1,1,0,30.8056,-0.211326
-31.0836,0.336814,1.79562,1,1,0,31.3888,-0.497089
-32.2134,0.727115,1.17003,1,1,0,32.5393,-0.61296
-31.1092,1,1.09757,1,1,0,32.1902,-0.500064
-29.3313,0.946407,1.32732,1,3,0,30.7809,0.028282
-29.3293,1,1.52655,2,3,0,29.3308,-0.16271
-29.6908,0.776142,1.84467,1,1,0,29.807,-0.280209
-29.6288,1,1.8105,2,3,0,29.6505,-0.265096
-29.6288,0.419953,2.18649,1,1,0,29.6979,-0.265096
-29.3736,1,1.54324,2,3,0,29.5679,-0.183681
-29.3736,0.0672668,1.86327,1,1,0,30.9665,-0.183681
-29.2424,0.997032,0.950462,1,3,0,29.3892,-0.0859339
-31.6749,0.642166,1.14455,2,3,0,32.6768,-0.561134
-29.815,0.918129,0.993507,2,3,0,32.5983,-0.307651
-29.7239,1,1.11209,1,1,0,29.8949,-0.287841
-29.2996,1,1.34181,1,1,0,29.5694,-0.145489
-29.4039,0.703726,1.61834,2,3,0,29.8473,0.060644
-29.2663,0.660424,1.48671,2,3,0,30.2905,-0.119846
-29.3289,0.990964,1.31288,2,3,0,29.3331,-0.162449
-29.2484,1,1.56949,2,3,0,29.2914,-0.0981816
-29.2484,0.200192,1.89112,1,1,0,30.0387,-0.0981816
-29.2537,0.725549,1.09689,2,3,0,31.3965,-0.0294208
-29.2423,0.992823,1.0288,2,3,0,29.3087,-0.0858052
-29.2475,0.994325,1.23135,2,3,0,29.269,-0.0967001
-29.2448,1,1.47524,1,1,0,29.2487,-0.0916323
-29.2448,0.294077,1.77592,1,1,0,29.9479,-0.0916323
-29.2426,0.998964,1.12504,1,3,0,29.2531,-0.04881
-29.2713,0.949337,1.35292,2,3,0,29.4013,-0.0109465
-29.6462,0.88591,1.55475,2,3,0,29.6637,0.133997
-29.5703,1,1.68642,1,1,0,29.802,0.114223
-29.5703,0.0129485,2.02789,1,1,0,30.6777,0.114223
-30.6491,0.825711,0.998481,2,3,0,31.4211,0.307697
-30.0323,1,1.02591,1,1,0,30.5702,0.213852
-30.0323,0.670763,1.23356,1,1,0,31.0069,0.213852
-30.0323,0.402628,1.10191,1,3,0,34.0463,0.213852
-29.9425,1,0.773327,3,7,0,30.0256,-0.332875
-29.9549,0.761543,0.929585,1,3,0,32.6427,0.199762
-30.2319,0.954677,0.901524,1,1,0,30.2821,0.247292
-30.4287,0.957092,1.03992,1,1,0,30.6009,0.277108
-30.7306,0.914075,1.20181,1,1,0,31.0293,0.318393
-30.0755,1,1.33599,1,1,0,30.7276,0.221424
-29.6321,1,1.60354,2,3,0,29.9453,0.130478
-29.6321,0.127226,1.92397,1,1,0,31.0626,0.130478
-29.3404,0.999898,1.05813,2,7,0,29.5676,-0.16834
-29.2391,0.970535,1.26952,2,3,0,29.4873,-0.0665247
-29.2774,0.988308,1.48323,1,3,0,29.2776,-0.00578754
-29.3603,0.965403,1.76002,1,3,0,29.3642,-0.177787
-29.7112,0.738942,2.04562,1,1,0,29.9186,-0.284948
-29.7112,0.000723094,1.94347,1,1,0,32.1279,-0.284948
-29.5564,0.967572,0.958647,2,3,0,30.1251,-0.245825
-29.5564,0.7722,1.11652,1,1,0,30.3045,-0.245825
-29.9651,0.904253,1.0933,1,1,0,29.9825,-0.337107
-31.1281,0.706823,1.2034,1,1,0,31.2024,-0.502235
-35.581,0.321528,1.11211,1,1,0,35.6001,-0.86388
-36.46,0.907699,0.73128,1,1,0,36.8665,-0.917263
-36.7192,0.965781,0.807454,1,1,0,37.5974,-0.932376
-30.0451,1,0.938241,2,7,0,35.634,0.216118
-29.2394,1,1.12325,1,3,0,29.9994,-0.0618747
-29.2394,0.548042,1.34427,1,3,0,30.8057,-0.0618747
-30.546,0.822934,1.08076,2,3,0,30.8343,0.293709
-29.2957,0.953564,1.10673,1,3,0,30.8712,-0.142943
-30.0106,0.834708,1.27094,1,3,0,30.0129,-0.345405
-29.5662,1,1.31471,1,1,0,29.9239,-0.248551
-29.2888,1,1.57178,2,3,0,29.4432,-0.13819
-29.2888,0.154882,1.87847,1,1,0,30.3041,-0.13819
-29.3482,0.986031,1.07188,1,1,0,29.3507,-0.17215
-29.2728,1,1.26552,2,3,0,29.3272,-0.125795
-29.2574,1,1.51197,2,3,0,29.2738,-0.110482
-29.254,1,0.451453,1,1,0,29.2572,-0.106388
-29.254,4.01718e-08,6.49439,1,3,1,29.2841,-0.106388
-29.6176,0.916538,1.09756,1,3,0,29.6335,-0.262231
-30.4934,0.721014,1.24486,1,1,0,30.5671,-0.421789
-29.243,1,0.905117,2,3,0,30.2949,-0.0477726
-29.243,0.031096,1.53218,1,1,0,31.9369,-0.0477726
-29.2524,0.999883,0.141318,3,15,0,29.283,-0.0311692
-29.259,0.991648,0.24857,3,11,0,30.329,-0.112314
-29.2619,0.997643,0.441433,2,7,0,29.3538,-0.0199223
-29.281,0.996952,0.814781,1,1,0,29.2812,-0.00297652
-29.3375,0.906366,1.51529,2,3,0,29.4401,-0.166909
-29.4497,0.885234,2.12298,1,1,0,29.4613,0.0773873
-29.4497,2.16379e-05,2.78294,1,1,0,29.6387,0.0773873
-29.2742,0.998086,0.227071,2,7,0,29.7186,-0.00843703
-29.4437,0.974248,0.428083,3,7,0,30.3841,0.075285
-29.5409,0.987061,0.745504,1,1,0,29.5456,0.105969
-29.5118,1,1.34226,2,3,0,29.5288,-0.232835
-29.5118,0.00113665,2.49468,1,1,0,29.7302,-0.232835
-30.2287,0.994684,0.222649,3,15,0,30.4152,-0.382228
-30.9637,0.97771,0.409524,2,3,0,30.9783,-0.482905
-29.5445,1,0.709496,2,3,0,30.9076,-0.242446
-29.338,1,1.30157,1,1,0,29.488,-0.167145
-29.338,0.122104,2.36407,1,1,0,29.9535,-0.167145
-29.4343,0.988871,0.33139,4,15,0,30.3682,0.0719815
-29.2417,0.984284,0.583983,1,3,0,29.7257,-0.0514643
-29.4421,0.947465,1.00613,1,3,0,29.5237,-0.210185
-29.2913,0.872777,1.5475,2,3,0,29.538,0.00453106
-29.4004,0.908023,1.91582,1,1,0,29.482,0.0592523
-29.4004,0.000190923,2.60708,1,1,0,29.7025,0.0592523
-29.3604,0.999837,0.287673,1,3,0,29.417,0.042411
-29.7519,0.964846,0.508792,1,3,0,30.0626,0.158691
-29.2403,1,0.810619,2,3,0,29.6768,-0.0564168
-29.6375,0.885143,1.40896,2,3,0,29.6375,0.131835
-29.2606,1,1.78567,1,1,0,29.3599,-0.114135
-29.2606,0.00904955,3.05668,1,1,0,29.3584,-0.114135
-29.3685,0.991154,0.383171,2,7,0,29.7097,0.0460434
-29.2519,0.996655,0.643253,1,3,0,29.4337,-0.0319644
-29.3942,0.817658,1.0865,2,3,0,30.3633,-0.192223
-29.2859,1,1.14943,1,1,0,29.3639,-0.136115
-29.3072,0.993648,1.93375,1,3,0,29.3072,0.0148179
-29.3072,7.54722e-11,3.17634,1,1,0,29.7599,0.0148179
-29.2425,0.999734,0.427209,2,5,0,29.3239,-0.0862254
-29.503,0.956492,0.715112,1,3,0,29.722,-0.23014
-29.295,1,1.06747,2,3,0,29.4459,-0.142477
-29.295,0.839216,1.76295,1,1,0,29.354,-0.142477
-29.295,0.00388613,1.9529,1,1,0,31.2293,-0.142477
-29.6617,0.987651,0.285586,2,7,0,30.4461,0.137821
-29.7054,0.997801,0.457166,1,1,0,29.7119,0.148184
-30.0238,0.967566,0.744914,3,7,0,30.3565,0.212338
-29.6159,0.906295,1.12222,2,3,0,30.6621,-0.261786
# Adaptation terminated
# Step size = 0.962037
# Diagonal elements of inverse mass matrix:
# 0.0481799
-29.5324,1,0.962037,1,1,0,29.6428,-0.238949
-29.5385,0.998649,0.962037,1,1,0,29.6023,-0.240708
-29.3713,1,0.962037,1,1,0,29.5053,-0.182669
-30.5844,0.679649,0.962037,1,3,0,31.7187,0.298985
-31.3096,0.950214,0.962037,2,3,0,31.4572,0.387203
-33.2483,0.648907,0.962037,1,1,0,33.3703,0.565313
-31.7319,1,0.962037,1,1,0,33.1575,0.431438
-29.2484,0.965494,0.962037,1,3,0,31.8562,-0.0372163
-29.2391,1,0.962037,2,3,0,29.247,-0.0705677
-29.2576,0.934258,0.962037,2,3,0,29.7009,-0.110792
-29.2421,0.981735,0.962037,2,3,0,29.3881,-0.0502356
-29.3572,0.985921,0.962037,2,3,0,29.3627,-0.176394
-29.3816,0.976215,0.962037,2,3,0,29.6006,-0.187068
-29.2787,0.979054,0.962037,1,3,0,29.5454,-0.00477699
-29.2457,0.962172,0.962037,2,3,0,29.5536,-0.093494
-29.3889,0.959386,0.962037,1,3,0,29.4871,0.0546683
-31.0745,0.734346,0.962037,1,3,0,31.2224,0.360594
-29.3747,0.959287,0.962037,2,3,0,31.4217,0.0486995
-29.7164,0.963814,0.962037,2,7,0,29.7257,-0.28614
-29.401,1,0.962037,1,1,0,29.6465,-0.194921
-30.0056,0.881437,0.962037,2,3,0,30.5067,-0.344508
-29.8015,1,0.962037,1,1,0,30.0388,-0.304819
-29.7988,1,0.962037,2,3,0,29.925,-0.304239
-29.3162,0.944127,0.962037,1,3,0,30.2279,0.0200773
-29.3767,0.986593,0.962037,1,1,0,29.3825,0.0495673
-32.5236,0.708327,0.962037,2,3,0,32.6228,-0.640685
-29.996,0.999759,0.962037,2,7,0,31.9861,0.207337
-30.6414,0.865913,0.962037,1,1,0,30.6928,0.306667
-30.8884,0.946398,0.962037,1,1,0,31.139,0.338298
-32.9142,0.636422,0.962037,1,1,0,32.9697,0.53836
-31.0272,1,0.962037,1,1,0,32.5783,0.355036
-30.8952,1,0.962037,1,1,0,31.3321,0.339132
-30.9869,0.979739,0.962037,1,1,0,31.3317,0.350251
-29.3637,0.987703,0.962037,1,3,0,30.786,0.0438962
-29.25,0.989489,0.962037,1,3,0,29.4393,-0.100768
-29.2754,0.988743,0.962037,1,3,0,29.3248,-0.00749024
-29.5568,0.911215,0.962037,1,3,0,29.8401,-0.245931
-29.2429,0.98736,0.962037,1,3,0,29.6435,-0.048201
-29.2429,0.539765,0.962037,1,3,0,32.163,-0.048201
-29.6003,0.934763,0.962037,2,3,0,29.7748,-0.25773
-29.3317,0.950532,0.962037,1,3,0,29.9955,0.0285001
-29.3293,1,0.962037,1,1,0,29.3506,0.0272359
-29.3093,0.977718,0.962037,1,3,0,29.5333,-0.151489
-29.6515,0.933718,0.962037,2,3,0,29.892,-0.270743
-30.3023,0.726341,0.962037,1,3,0,31.9521,0.258277
-30.5995,0.935856,0.962037,1,1,0,30.7657,0.301033
-29.4036,0.994151,0.962037,1,3,0,30.3975,0.0605384
-29.3025,0.948016,0.962037,2,3,0,29.8477,-0.147341
-30.0228,0.874837,0.962037,1,3,0,30.0865,-0.347601
-30.825,0.836152,0.962037,1,1,0,30.8645,-0.465856
-30.181,1,0.962037,2,3,0,30.7649,-0.374542
-31.5922,0.729934,0.962037,1,1,0,31.6086,-0.552686
-29.3813,1,0.962037,2,3,0,31.1415,0.0515294
-29.6272,0.886618,0.962037,1,3,0,30.2118,-0.264679
-29.3474,0.954967,0.962037,2,3,0,30.0741,0.0363248
-29.4477,0.943425,0.962037,1,3,0,29.8275,-0.212131
-29.6214,0.96199,0.962037,1,1,0,29.6361,-0.263212
-29.5671,1,0.962037,1,1,0,29.6687,-0.248787
-29.4237,1,0.962037,2,3,0,29.5493,-0.203561
-29.6317,0.954663,0.962037,1,1,0,29.6393,-0.265815
-30.002,0.920723,0.962037,1,1,0,30.0248,-0.343854
-29.2393,1,0.962037,2,3,0,29.9459,-0.0727275
-29.6613,0.90183,0.962037,1,3,0,29.8196,0.137725
-29.4869,1,0.962037,1,1,0,29.6437,0.0896699
-29.3733,0.936069,0.962037,2,7,0,29.9236,-0.183544
-30.3186,0.85039,0.962037,1,3,0,30.3675,-0.396191
-31.3491,0.79462,0.962037,1,1,0,31.4107,-0.526958
-29.3749,1,0.962037,2,3,0,30.9427,0.0488018
-29.2872,0.948668,0.962037,2,3,0,29.7973,-0.137057
-29.8004,0.851283,0.962037,1,3,0,30.2513,0.169149
-30.6985,0.818456,0.962037,1,1,0,30.7057,0.314213
-29.6222,0.999276,0.962037,2,7,0,30.4796,-0.263415
-29.7985,0.961444,0.962037,1,1,0,29.8455,-0.304181
-29.3935,0.92261,0.962037,1,3,0,30.4386,0.0565376
-29.3969,0.999252,0.962037,1,1,0,29.4304,0.0578803
-31.4306,0.540528,0.962037,1,3,0,33.091,-0.535733
-30.0199,1,0.962037,1,1,0,31.1204,-0.347078
-29.5096,1,0.962037,1,1,0,29.9071,-0.232157
-29.8385,0.824858,0.962037,2,3,0,31.0919,0.177053
-29.262,0.992715,0.962037,2,3,0,29.8955,-0.0198004
-29.262,0.643323,0.962037,2,3,0,32.5354,-0.0198004
-29.7645,0.904316,0.962037,1,3,0,29.8345,0.161453
-29.7645,0.80654,0.962037,1,1,0,30.516,0.161453
-32.1389,0.763677,0.962037,2,7,0,32.143,-0.606084
-30.8653,1,0.962037,1,1,0,31.9784,-0.470879
-29.2444,1,0.962037,2,3,0,30.7962,-0.0908261
-29.2391,1,0.962037,2,3,0,29.2438,-0.0668116
-30.9937,0.657457,0.962037,1,3,0,31.5922,0.35106
-29.9544,1,0.962037,1,1,0,30.7759,0.199668
-30.374,0.970217,0.962037,2,3,0,30.4472,0.269081
-30.0613,0.878394,0.962037,2,3,0,31.892,0.218957
-29.2792,0.947865,0.962037,1,3,0,30.44,-0.131039
-29.6309,0.938739,0.962037,1,3,0,29.655,-0.265622
-29.7404,0.975872,0.962037,1,1,0,29.8017,-0.291569
-29.6239,0.937139,0.962037,2,3,0,30.4444,-0.263846
-29.2423,0.994843,0.962037,1,3,0,29.6311,-0.0856073
-29.2736,0.833851,0.962037,2,3,0,30.5171,-0.126502
-29.3307,0.984095,0.962037,2,3,0,29.4145,-0.163421
-29.2524,0.990209,0.962037,1,3,0,29.403,-0.0312277
-29.3119,0.978207,0.962037,1,3,0,29.3905,-0.153032
-29.2689,0.97946,0.962037,2,3,0,29.4872,-0.0130995
-29.5195,0.973456,0.962037,2,3,0,29.5205,-0.235144
-29.7679,0.914989,0.962037,2,3,0,30.368,-0.297617
-29.2618,0.967619,0.962037,1,3,0,29.9982,-0.0200881
-29.5799,0.92962,0.962037,2,3,0,29.8317,-0.25228
-29.6328,0.988263,0.962037,1,1,0,29.6953,-0.266094
-29.6694,0.991871,0.962037,1,1,0,29.7476,-0.275108
-29.7325,0.98602,0.962037,1,1,0,29.8124,-0.289796
-29.7033,1,0.962037,1,1,0,29.8218,-0.283134
-30.0408,0.97583,0.962037,2,3,0,30.0793,-0.350794
-30.1941,0.966378,0.962037,1,1,0,30.3346,-0.376678
-29.254,0.988486,0.962037,1,3,0,30.1813,-0.106325
-29.2581,0.99426,0.962037,1,3,0,29.3023,-0.024107
-29.2737,0.990116,0.962037,1,3,0,29.3389,-0.126578
-30.1971,0.867098,0.962037,2,3,0,30.4881,-0.377156
-29.3109,0.993431,0.962037,1,3,0,30.0836,-0.152474
-29.3416,0.993189,0.962037,1,1,0,29.3508,-0.168938
-29.241,0.99528,0.962037,1,3,0,29.3739,-0.0539175
-30.4612,0.853826,0.962037,2,3,0,30.5956,-0.417222
-29.6854,1,0.962037,1,1,0,30.2916,-0.278927
-30.2502,0.721174,0.962037,2,3,0,32.4667,0.25018
-30.2472,1,0.962037,1,1,0,30.4735,0.249711
-29.3354,0.994314,0.962037,1,3,0,30.1115,0.0303941
-29.7296,0.954452,0.962037,2,7,0,29.731,-0.289141
-29.5137,1,0.962037,1,1,0,29.7022,-0.233403
-29.7871,0.863201,0.962037,1,3,0,30.765,0.166329
-29.4044,0.999461,0.962037,2,7,0,29.715,-0.196272
-29.5349,0.900765,0.962037,2,7,0,30.0965,0.104239
-29.7002,0.963799,0.962037,1,1,0,29.7318,0.14697
-29.5246,1,0.962037,1,1,0,29.6891,0.101228
-31.772,0.680933,0.962037,1,3,0,31.9071,0.435443
-31.772,0.971565,0.962037,1,1,0,32.4027,0.435443
-30.5654,1,0.962037,2,3,0,31.5847,0.296386
-29.273,0.985729,0.962037,1,3,0,30.5077,-0.00945475
-29.5566,0.970075,0.962037,2,3,0,29.5576,-0.245857
-31.0214,0.593538,0.962037,1,3,0,32.924,0.354358
-29.326,0.984665,0.962037,1,3,0,30.8647,0.0255156
-29.7471,0.887134,0.962037,2,3,0,30.2802,-0.293057
-29.7471,0.901654,0.962037,1,1,0,30.1388,-0.293057
-29.8412,0.993074,0.962037,2,3,0,29.931,-0.313047
-29.597,1,0.962037,1,1,0,29.8186,-0.256865
-29.3399,0.948606,0.962037,1,3,0,30.0115,0.0326661
-29.2817,0.981335,0.962037,1,3,0,29.4908,-0.133007
-29.4905,0.927305,0.962037,1,3,0,29.7533,0.0908109
-31.8249,0.787803,0.962037,2,3,0,31.8381,-0.576101
-30.9694,1,0.962037,1,1,0,31.8363,-0.483589
-29.2846,1,0.962037,2,3,0,30.6731,-0.0002407
-29.3146,0.978388,0.962037,1,3,0,29.4645,-0.154612
-29.2406,0.999629,0.962037,2,3,0,29.3175,-0.0802119
-29.2783,0.992403,0.962037,1,3,0,29.2838,-0.130322
-29.2783,0.844282,0.962037,1,3,0,30.0552,-0.130322
-29.2435,0.952092,0.962037,2,3,0,29.6241,-0.0465591
-29.242,1,0.962037,1,1,0,29.2436,-0.0504473
-30.1259,0.817362,0.962037,1,3,0,30.3703,0.230007
-29.2717,0.949625,0.962037,1,3,0,30.4879,-0.124808
-29.3131,0.973823,0.962037,2,3,0,29.4759,0.0182878
-30.4833,0.828898,0.962037,2,3,0,30.9348,0.28493
-30.0019,0.881017,0.962037,2,3,0,31.9301,0.20841
-31.152,0.773717,0.962037,1,1,0,31.1649,0.369545
-29.525,0.994321,0.962037,1,3,0,30.849,0.101346
-29.4097,1,0.962037,2,3,0,29.5146,0.0628635
-29.24,0.997605,0.962037,1,3,0,29.4156,-0.0578898
-29.7706,0.928595,0.962037,2,3,0,29.86,0.162783
-31.2091,0.561869,0.962037,1,3,0,33.7526,-0.511458
-30.7248,1,0.962037,1,1,0,31.3196,-0.453075
-32.1193,0.73266,0.962037,1,1,0,32.2065,-0.604265
-29.2451,1,0.962037,2,3,0,31.9695,-0.092238
-29.2554,0.877723,0.962037,2,3,0,30.1512,-0.108104
-29.3447,0.982395,0.962037,2,3,0,29.4034,-0.170492
-29.3846,0.95807,0.962037,1,3,0,29.7071,0.0529095
-29.2764,0.97949,0.962037,1,3,0,29.5439,-0.128805
-29.8275,0.847224,0.962037,1,3,0,30.2556,0.174796
-29.278,1,0.962037,2,3,0,29.7139,-0.130105
-29.9398,0.878946,0.962037,1,3,0,30.0193,-0.332367
-30.8989,0.80739,0.962037,1,1,0,30.916,-0.475029
-29.2885,0.982954,0.962037,1,3,0,30.8101,-0.13802
-29.2885,0.54874,0.962037,1,3,0,32.0567,-0.13802
-31.2081,0.759025,0.962037,2,3,0,31.7422,-0.511348
-29.3349,1,0.962037,2,3,0,30.8398,0.0301334
-30.0038,0.891273,0.962037,1,3,0,30.0381,0.208755
-29.7998,1,0.962037,2,3,0,30.0367,0.169024
-29.5029,1,0.962037,1,1,0,29.7445,0.0946604
-29.6857,0.960028,0.962037,1,1,0,29.7088,0.143575
-29.2843,0.99761,0.962037,1,3,0,29.624,-0.000488282
-29.2734,0.985098,0.962037,2,7,0,29.3848,-0.126317
-29.5652,0.949105,0.962037,1,3,0,29.5845,-0.248272
-29.3717,0.913189,0.962037,2,3,0,30.3627,0.0474101
-29.3591,1,0.962037,1,1,0,29.3924,0.0418319
-29.2996,0.987876,0.962037,2,3,0,29.4777,0.0100732
-29.2864,1,0.962037,2,3,0,29.3041,0.00105378
-29.3195,0.992638,0.962037,1,1,0,29.3236,0.0219519
-29.3535,0.992446,0.962037,1,1,0,29.3639,0.0392309
-29.4586,0.9406,0.962037,1,3,0,29.8591,-0.215842
-29.4341,1,0.962037,1,1,0,29.4903,-0.207344
-29.2911,0.890931,0.962037,2,3,0,30.3204,0.00441681
-29.4308,0.867357,0.962037,2,3,0,30.3159,-0.206144
-31.1169,0.743018,0.962037,1,3,0,31.2324,-0.500944
-29.513,0.994127,0.962037,1,3,0,30.8213,-0.233199
-29.3552,0.950783,0.962037,1,3,0,29.9237,0.0400256
-29.2525,0.988867,0.962037,1,3,0,29.4365,-0.104425
-29.3819,0.976648,0.962037,1,3,0,29.3916,-0.187186
-29.4436,0.938035,0.962037,1,3,0,29.886,0.0752457
-29.7048,0.943392,0.962037,1,1,0,29.711,0.148035
-29.81,0.976806,0.962037,1,1,0,29.8881,0.171164
-29.9854,0.961635,0.962037,1,1,0,30.0714,0.2054
-29.9339,1,0.962037,1,1,0,30.1152,0.195818
-29.2394,0.98905,0.962037,1,3,0,29.9984,-0.06164
-29.2552,0.996669,0.962037,1,3,0,29.2582,-0.0275282
-29.6278,0.927736,0.962037,1,3,0,29.6812,0.12941
-29.4903,1,0.962037,1,1,0,29.6244,0.0907569
-29.7572,0.94221,0.962037,1,1,0,29.769,0.159849
-29.7159,0.867565,0.962037,1,3,0,31.0777,-0.286036
-29.7159,0.875386,0.962037,1,1,0,30.1947,-0.286036
-29.6197,1,0.962037,1,1,0,29.7561,-0.262758
-29.2396,0.990789,0.962037,1,3,0,29.6836,-0.0605774
-30.3613,0.760543,0.962037,1,3,0,30.7774,-0.402631
-30.366,0.99985,0.962037,2,7,0,30.3722,0.267898
-30.2211,1,0.962037,1,1,0,30.5157,0.245586
-30.224,0.999356,0.962037,1,1,0,30.4423,0.246046
-30.3687,0.96824,0.962037,1,1,0,30.5514,0.268302
-31.0879,0.950592,0.962037,2,3,0,31.1955,0.362159
-30.0335,1,0.962037,2,3,0,30.8741,0.214063
-29.6152,1,0.962037,1,1,0,29.9562,0.126167
-29.411,0.928219,0.962037,2,3,0,30.3344,-0.198806
-29.7492,0.927327,0.962037,1,1,0,29.7496,-0.293529
-29.3797,0.929004,0.962037,1,3,0,30.3324,0.0508595
-29.67,0.937298,0.962037,1,1,0,29.6702,0.139827
-31.1672,0.849781,0.962037,2,7,0,31.1803,-0.506711
-29.4449,0.990366,0.962037,1,3,0,30.8945,-0.211167
-29.4737,0.932598,0.962037,1,3,0,30.058,0.085421
-29.6175,0.989476,0.962037,2,3,0,29.6406,0.126773
-30.1983,0.878489,0.962037,1,1,0,30.2042,0.24192
-30.1983,0.673359,0.962037,1,1,0,31.5803,0.24192
-29.883,1,0.962037,1,1,0,30.2037,0.185979
-29.5468,0.941983,0.962037,2,3,0,30.4912,0.10767
-29.3451,1,0.962037,1,1,0,29.5022,0.0352501
-30.1015,0.871324,0.962037,2,3,0,30.5296,0.225881
